,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
3168,26592032,10/30/2013 06:00:00 AM,,DSNY,A - Brooklyn,Dirty Conditions,E1 Improper Disposal,Sidewalk,11233.0,24 ROCHESTER AVENUE,ROCHESTER AVENUE,HERKIMER STREET,ATLANTIC AVENUE,,,ADDRESS,BROOKLYN,,,Open,,,03 BROOKLYN,BROOKLYN,1004370.0,186377.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67821570641031,-73.92746187970582,"(40.678215706410306, -73.92746187970582)"
3169,26593862,10/30/2013 05:41:37 AM,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10307.0,373 MAIN STREET,MAIN STREET,PITTSVILLE AVENUE,HYLAN BOULEVARD,,,ADDRESS,STATEN ISLAND,,,Open,11/29/2013 05:41:37 AM,,03 STATEN ISLAND,STATEN ISLAND,915902.0,123658.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.50582437312757,-74.24577826211917,"(40.505824373127574, -74.24577826211917)"
3170,26589478,10/30/2013 05:41:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11379.0,77-35 FURMANVILLE AVENUE,FURMANVILLE AVENUE,77 PLACE,78 STREET,,,ADDRESS,Middle Village,,,Open,,,05 QUEENS,QUEENS,1018625.0,200663.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71738353116083,-73.87599583672063,"(40.71738353116083, -73.87599583672062)"
3171,26592194,10/30/2013 05:38:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11231.0,,,,,CONOVER STREET,BEARD STREET,INTERSECTION,BROOKLYN,,,Open,,,06 BROOKLYN,BROOKLYN,979631.0,185573.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6760305684195,-74.01665221488284,"(40.6760305684195, -74.01665221488285)"
3172,26594680,10/30/2013 05:34:10 AM,10/30/2013 09:36:21 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11368.0,104-47 42 AVENUE,42 AVENUE,104 STREET,108 STREET,,,ADDRESS,CORONA,,Precinct,Closed,10/30/2013 01:34:10 PM,10/30/2013 09:36:21 AM,04 QUEENS,QUEENS,1022896.0,212054.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74863136083653,-73.86052325378988,"(40.748631360836534, -73.86052325378988)"
3173,26595880,10/30/2013 05:21:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10006.0,,,,,LIBERTY STREET,WEST SIDE HIGHWAY,INTERSECTION,NEW YORK,,,Open,,,01 MANHATTAN,MANHATTAN,980242.0,198279.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71090589509782,-74.01445702469377,"(40.71090589509781, -74.01445702469377)"
3174,26595624,10/30/2013 05:18:03 AM,10/30/2013 06:16:33 AM,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10022.0,781 FIFTH AVENUE,FIFTH AVENUE,WEST 59 STREET,EAST 60 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 01:18:03 PM,10/30/2013 06:16:33 AM,08 MANHATTAN,MANHATTAN,991765.0,217789.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76445372756687,-73.97287128479833,"(40.76445372756687, -73.97287128479833)"
3175,26592227,10/30/2013 05:17:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10016.0,,,,,EAST 39 STREET,3 AVENUE,INTERSECTION,NEW YORK,,,Open,,,06 MANHATTAN,MANHATTAN,990944.0,212117.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.748886194135224,-73.97584069430356,"(40.74888619413523, -73.97584069430354)"
3176,26591096,10/30/2013 05:09:40 AM,10/30/2013 05:32:26 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002.0,154 ORCHARD STREET,ORCHARD STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 01:09:40 PM,10/30/2013 05:32:26 AM,03 MANHATTAN,MANHATTAN,987339.0,201879.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.720787401897894,-73.9888561949954,"(40.720787401897894, -73.9888561949954)"
3177,26591309,10/30/2013 05:09:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10016.0,,,,,EAST 38 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,,Open,,,06 MANHATTAN,MANHATTAN,990377.0,212130.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74892228690118,-73.97788704124665,"(40.74892228690117, -73.97788704124666)"
3178,26589304,10/30/2013 05:07:25 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,11373.0,40-67 ITHACA STREET,ITHACA STREET,PETTIT AVENUE,BRITTON AVENUE,,,ADDRESS,ELMHURST,,,Open,11/13/2013 05:07:25 AM,,04 QUEENS,QUEENS,1017094.0,210928.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,La Guardia Airport,,,,,,,,40.74556422971232,-73.88146864317262,"(40.74556422971232, -73.88146864317262)"
3179,26591776,10/30/2013 05:06:54 AM,10/30/2013 09:16:16 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236.0,917 EAST 83 STREET,EAST 83 STREET,FLATLANDS AVENUE,AVENUE J,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 01:06:54 PM,10/30/2013 09:16:16 AM,18 BROOKLYN,BROOKLYN,1009037.0,171218.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63659576230735,-73.91069179461753,"(40.63659576230735, -73.91069179461753)"
3180,26592852,10/30/2013 05:04:00 AM,10/30/2013 12:00:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11223.0,2365 OCEAN PARKWAY,OCEAN PARKWAY,ANGELA DRIVE,AVENUE X,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,10/30/2013 05:04:00 AM,15 BROOKLYN,BROOKLYN,993978.0,154868.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59174773364138,-73.96497330842028,"(40.591747733641384, -73.96497330842028)"
3181,26589233,10/30/2013 04:56:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,10461.0,1634 ST PETERS AVENUE,ST PETERS AVENUE,ST RAYMONDS AVENUE,MACLAY AVENUE,,,ADDRESS,BRONX,,,Open,,,10 BRONX,BRONX,1026158.0,245812.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84127292099712,-73.84853977720627,"(40.84127292099712, -73.84853977720626)"
3182,26590358,10/30/2013 04:53:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11201.0,,,,,BOERUM PLACE,STATE STREET,INTERSECTION,BROOKLYN,,,Open,,,02 BROOKLYN,BROOKLYN,986977.0,190564.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68973051154617,-73.99016672006056,"(40.689730511546166, -73.99016672006057)"
3183,26591091,10/30/2013 04:34:37 AM,10/30/2013 05:11:54 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203.0,737 EAST 45 STREET,EAST 45 STREET,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 12:34:37 PM,10/30/2013 05:11:54 AM,17 BROOKLYN,BROOKLYN,1002483.0,173608.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64317171492009,-73.93429955788328,"(40.643171714920086, -73.93429955788328)"
3184,26589342,10/30/2013 04:30:50 AM,10/30/2013 05:02:42 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11372.0,35-56 79 STREET,79 STREET,35 AVENUE,37 AVENUE,,,ADDRESS,JACKSON HEIGHTS,,Precinct,Closed,10/30/2013 12:30:50 PM,10/30/2013 05:02:42 AM,03 QUEENS,QUEENS,1015444.0,212947.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75111184623463,-73.88741398886584,"(40.75111184623463, -73.88741398886584)"
3185,26594934,10/30/2013 04:30:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11209.0,622 76 STREET,76 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,,Open,,,10 BROOKLYN,BROOKLYN,978715.0,167663.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62687099231414,-74.01993983978711,"(40.62687099231414, -74.01993983978711)"
3186,26595899,10/30/2013 04:26:49 AM,10/30/2013 06:48:36 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11219.0,1329 53 STREET,53 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 12:26:49 PM,10/30/2013 06:48:36 AM,12 BROOKLYN,BROOKLYN,986006.0,169650.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63232644324218,-73.99367349219396,"(40.63232644324218, -73.99367349219395)"
3187,26594700,10/30/2013 04:21:08 AM,10/30/2013 05:40:43 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11356.0,129-16 14 AVENUE,14 AVENUE,129 STREET,130 STREET,,,ADDRESS,COLLEGE POINT,,Precinct,Closed,10/30/2013 12:21:08 PM,10/30/2013 05:40:43 AM,07 QUEENS,QUEENS,1028803.0,225552.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78565202078,-73.83911495330759,"(40.78565202078, -73.8391149533076)"
3188,26593437,10/30/2013 04:21:01 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10014.0,409 WEST 14 STREET,WEST 14 STREET,9 AVENUE,WASHINGTON STREET,,,ADDRESS,NEW YORK,,,Open,11/13/2013 04:21:01 AM,,04 MANHATTAN,MANHATTAN,982610.0,209312.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.74118955306962,-74.00591823779911,"(40.74118955306962, -74.00591823779911)"
3189,26590523,10/30/2013 04:19:00 AM,10/30/2013 12:00:00 PM,DSNY,BCC - Manhattan,Sanitation Condition,12 Dead Animals,Sidewalk,10033.0,501 WEST 174 STREET,WEST 174 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,10/30/2013 12:00:00 PM,12 MANHATTAN,MANHATTAN,1002394.0,246656.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84367025607806,-73.93442320785435,"(40.84367025607806, -73.93442320785435)"
3190,26591784,10/30/2013 04:16:18 AM,10/30/2013 05:39:40 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11355.0,143-48 41 AVENUE,41 AVENUE,BOWNE STREET,PARSONS BOULEVARD,,,ADDRESS,FLUSHING,,Precinct,Closed,10/30/2013 12:16:18 PM,10/30/2013 05:39:41 AM,07 QUEENS,QUEENS,1033351.0,216288.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76020071907116,-73.82275943069091,"(40.76020071907116, -73.82275943069091)"
3191,26592039,10/30/2013 04:10:44 AM,10/30/2013 04:42:08 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002.0,154 ORCHARD STREET,ORCHARD STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 12:10:44 PM,10/30/2013 04:42:08 AM,03 MANHATTAN,MANHATTAN,987339.0,201879.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.720787401897894,-73.9888561949954,"(40.720787401897894, -73.9888561949954)"
3192,26593047,10/30/2013 04:10:00 AM,10/30/2013 05:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,W OF GRAND CONCOURSE,170 ST E,INTERSECTION,,,,Assigned,,10/30/2013 05:00:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
3193,26590995,10/30/2013 04:05:11 AM,,DOE,School - PS 189,School Maintenance,Other School Condition,School,10040.0,2580 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 189 STREET,LAUREL HILL TERRACE,,,,NEW YORK,,School,Assigned,11/06/2013 04:05:11 AM,,12 MANHATTAN,MANHATTAN,1004278.0,249922.0,School - PS 189,MANHATTAN,School - PS 189,189,Region 10,06M189,NA 0/0,2580 Amsterdam Avenue,NEW YORK,NY,10040,N,,,,,,,,,,,,40.852630387461744,-73.92760422476076,"(40.85263038746174, -73.92760422476076)"
3194,26590378,10/30/2013 03:58:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10016.0,,,,,EAST 30 STREET,3 AVENUE,INTERSECTION,NEW YORK,,,Open,,,06 MANHATTAN,MANHATTAN,989803.0,210047.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.743205353505104,-73.97996038469351,"(40.743205353505104, -73.97996038469351)"
3195,26595010,10/30/2013 03:55:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Manufacturing Noise (NK1),,11206.0,7 BUSHWICK PLACE,BUSHWICK PLACE,MESEROLE STREET,MONTROSE AVENUE,,,ADDRESS,BROOKLYN,,,Open,,,01 BROOKLYN,BROOKLYN,1001232.0,197326.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.708274747271844,-73.93874762434764,"(40.70827474727184, -73.93874762434764)"
3196,26591075,10/30/2013 03:53:12 AM,,TLC,Correspondence - Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,,,,,,,,,,,,,Open,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
3197,26593925,10/30/2013 03:46:07 AM,10/30/2013 06:59:09 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10453.0,1520 SEDGWICK AVENUE,SEDGWICK AVENUE,CROSS BRONX EXPWY ET 1 D SB,WEST 176 STREET,,,ADDRESS,BRONX,,Precinct,Closed,10/30/2013 11:46:07 AM,10/30/2013 06:59:09 AM,05 BRONX,BRONX,1005020.0,247793.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.846785199904375,-73.9249286930726,"(40.846785199904375, -73.92492869307259)"
3198,26592871,10/30/2013 03:42:32 AM,10/30/2013 05:59:16 AM,NYPD,New York City Police Department,Homeless Encampment,,Street/Sidewalk,10010.0,15 EAST 26 STREET,EAST 26 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 11:42:32 AM,10/30/2013 05:59:16 AM,05 MANHATTAN,MANHATTAN,987745.0,210015.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743118574285674,-73.98738729265246,"(40.74311857428567, -73.98738729265246)"
3199,26591073,10/30/2013 03:22:01 AM,10/30/2013 04:32:56 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,513 WEST 169 STREET,WEST 169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 11:22:01 AM,10/30/2013 04:32:57 AM,12 MANHATTAN,MANHATTAN,1001657.0,245591.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84074862658989,-73.93708966705918,"(40.84074862658989, -73.93708966705918)"
3200,26595309,10/30/2013 03:19:58 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,11355.0,42-42 COLDEN STREET,COLDEN STREET,FRANKLIN AVENUE,CHERRY AVENUE,,,ADDRESS,FLUSHING,,,Open,11/13/2013 03:19:58 AM,,07 QUEENS,QUEENS,1032328.0,213981.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Intersection,,,,,,,,40.753874227191695,-73.8264686554852,"(40.753874227191695, -73.8264686554852)"
3201,26590505,10/30/2013 03:19:29 AM,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Assigned,10/31/2013 03:19:29 AM,10/30/2013 03:26:07 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
3202,26589270,10/30/2013 03:14:03 AM,10/30/2013 04:29:50 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11203.0,824 UTICA AVENUE,UTICA AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 11:14:03 AM,10/30/2013 04:29:50 AM,17 BROOKLYN,BROOKLYN,1003527.0,177185.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.652987591578274,-73.93052740748034,"(40.65298759157827, -73.93052740748035)"
3203,26592915,10/30/2013 03:10:59 AM,10/30/2013 08:03:18 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211.0,245 SOUTH 1 STREET,SOUTH 1 STREET,ROEBLING STREET,HAVEMEYER STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/30/2013 11:10:59 AM,10/30/2013 08:03:18 AM,01 BROOKLYN,BROOKLYN,995904.0,198880.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71254872962978,-73.95796249400432,"(40.71254872962978, -73.95796249400433)"
3204,26592226,10/30/2013 03:09:00 AM,10/30/2013 03:15:00 AM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11236.0,1255 EAST 85 STREET,EAST 85 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,,Closed,,10/30/2013 03:15:00 AM,18 BROOKLYN,BROOKLYN,1011127.0,169577.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63208547329349,-73.9031680120637,"(40.632085473293486, -73.9031680120637)"
3205,26589627,10/30/2013 03:05:26 AM,10/30/2013 07:38:48 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11364.0,,,,,UNION TURNPIKE,226 STREET,INTERSECTION,OAKLAND GARDENS,,Precinct,Closed,10/30/2013 11:05:26 AM,10/30/2013 07:38:48 AM,11 QUEENS,QUEENS,1054916.0,207564.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73610957244504,-73.74500798929698,"(40.73610957244504, -73.74500798929698)"
3206,26590369,10/30/2013 03:04:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10128.0,200 EAST 90 STREET,EAST 90 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Open,,,08 MANHATTAN,MANHATTAN,997601.0,223906.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78123640307426,-73.95179151310471,"(40.78123640307426, -73.95179151310471)"
3207,26589557,10/30/2013 03:01:39 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10019.0,,,,,WEST   50 STREET,8 AVENUE,INTERSECTION,NEW YORK,,,Open,11/13/2013 03:01:39 AM,,04 MANHATTAN,MANHATTAN,988099.0,217000.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.7622904820507,-73.98610578413911,"(40.7622904820507, -73.98610578413911)"
3208,26589476,10/30/2013 03:01:00 AM,10/30/2013 03:15:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,11236.0,1235 EAST 85 STREET,EAST 85 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,,Closed,,10/30/2013 03:15:00 AM,18 BROOKLYN,BROOKLYN,1011055.0,169662.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6323189983224,-73.90342707458534,"(40.6323189983224, -73.90342707458535)"
3209,26590863,10/30/2013 02:57:10 AM,10/30/2013 05:44:52 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10018.0,348 WEST 37 STREET,WEST 37 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 10:57:10 AM,10/30/2013 05:44:52 AM,04 MANHATTAN,MANHATTAN,986055.0,214226.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.754677214953546,-73.99348501085619,"(40.754677214953546, -73.99348501085618)"
3210,26595927,10/30/2013 02:49:33 AM,10/30/2013 02:56:07 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009.0,16 1 AVENUE,1 AVENUE,EAST 1 STREET,EAST 2 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/30/2013 10:49:33 AM,10/30/2013 02:56:07 AM,03 MANHATTAN,MANHATTAN,987506.0,202865.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72349367369547,-73.98825325266078,"(40.72349367369547, -73.98825325266078)"
