#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid, tmpf ,  dwpf ,  drct ,  sknt ,  p01m ,  presentwx
CMI,2016-12-04 05:53,32.00,28.00,80.00,4.00,0.00,M
CMI,2016-12-04 06:53,32.00,28.00,100.00,6.00,0.00,M
CMI,2016-12-04 07:53,32.00,28.00,90.00,5.00,0.00,M
CMI,2016-12-04 08:53,33.10,28.00,80.00,6.00,0.00,M
CMI,2016-12-04 09:53,33.10,28.00,90.00,6.00,0.00,M
CMI,2016-12-04 10:53,33.10,28.90,90.00,7.00,0.00,M
CMI,2016-12-04 11:53,33.10,28.90,80.00,5.00,0.00,M
CMI,2016-12-04 12:53,34.00,28.90,90.00,7.00,0.00,M
CMI,2016-12-04 13:53,34.00,28.90,90.00,9.00,0.00,-SN
CMI,2016-12-04 14:15,34.00,28.90,90.00,9.00,0.00,HZ
CMI,2016-12-04 14:53,35.10,30.00,80.00,11.00,0.00,-SN
CMI,2016-12-04 15:14,35.10,30.00,70.00,7.00,0.00,M
CMI,2016-12-04 15:53,35.10,30.00,80.00,9.00,0.00,-RA
CMI,2016-12-04 16:53,35.10,32.00,60.00,6.00,1.02,-RA BR
CMI,2016-12-04 17:04,34.00,32.00,50.00,7.00,0.51,-SN BR
CMI,2016-12-04 17:27,34.00,32.00,60.00,7.00,1.27,RA BR
CMI,2016-12-04 17:50,33.80,32.00,50.00,7.00,1.78,RA BR
CMI,2016-12-04 17:53,34.00,32.00,50.00,7.00,1.78,RA BR
CMI,2016-12-04 18:30,34.00,32.00,50.00,6.00,1.27,-SN BR
CMI,2016-12-04 18:42,34.00,32.00,50.00,6.00,1.78,-SN BR
CMI,2016-12-04 18:53,33.10,30.90,50.00,6.00,2.03,-SN BR
CMI,2016-12-04 19:08,33.10,30.90,60.00,7.00,1.02,-SN BR
CMI,2016-12-04 19:36,33.10,30.90,60.00,6.00,2.29,+SN FG
CMI,2016-12-04 19:43,33.10,30.90,70.00,5.00,2.79,+SN FG
CMI,2016-12-04 19:53,33.10,30.90,80.00,4.00,3.30,SN FG
CMI,2016-12-04 20:20,33.10,32.00,90.00,5.00,0.76,+SN FG
CMI,2016-12-04 20:35,33.10,30.90,90.00,8.00,1.27,SN FG
CMI,2016-12-04 20:46,33.10,30.90,100.00,7.00,1.52,SN FG
CMI,2016-12-04 20:53,33.10,30.90,100.00,7.00,1.52,-SN BR
CMI,2016-12-04 21:14,33.10,32.00,110.00,5.00,0.00,-SN BR
CMI,2016-12-04 21:53,33.10,32.00,190.00,4.00,0.25,-SN BR
CMI,2016-12-04 22:27,33.10,30.90,220.00,4.00,0.25,BR
CMI,2016-12-04 22:34,33.10,30.90,230.00,5.00,0.25,BR
CMI,2016-12-04 22:53,33.10,30.90,240.00,6.00,0.25,BR
CMI,2016-12-04 23:53,33.10,30.90,260.00,8.00,0.00,BR
CMI,2016-12-05 00:53,33.10,30.90,260.00,10.00,0.00,BR
CMI,2016-12-05 01:29,33.10,30.90,260.00,10.00,0.00,BR
CMI,2016-12-05 01:53,33.10,30.90,270.00,12.00,0.00,BR
CMI,2016-12-05 01:55,33.10,30.90,260.00,11.00,0.00,BR
CMI,2016-12-05 02:53,33.10,30.90,270.00,13.00,0.00,BR
CMI,2016-12-05 03:53,33.10,30.90,260.00,11.00,0.00,BR
CMI,2016-12-05 04:26,33.10,30.90,240.00,9.00,0.00,M
CMI,2016-12-05 04:53,33.10,30.90,260.00,7.00,0.00,M
CMI,2016-12-05 05:29,33.10,32.00,260.00,7.00,0.00,M
CMI,2016-12-05 05:53,34.00,30.90,260.00,8.00,0.00,M
CMI,2016-12-05 06:53,34.00,30.90,270.00,11.00,0.00,M
CMI,2016-12-05 07:11,34.00,30.00,270.00,14.00,0.00,M
CMI,2016-12-05 07:53,33.10,30.90,270.00,11.00,0.00,M
CMI,2016-12-05 08:53,33.10,30.90,260.00,9.00,0.00,M
CMI,2016-12-05 09:53,33.10,30.00,260.00,6.00,0.00,M
CMI,2016-12-05 10:32,33.10,30.90,240.00,6.00,0.00,M
CMI,2016-12-05 10:53,33.10,30.00,250.00,4.00,0.00,M
CMI,2016-12-05 11:22,33.10,30.00,220.00,4.00,0.00,M
CMI,2016-12-05 11:53,33.10,30.00,190.00,7.00,0.00,M
CMI,2016-12-05 12:53,33.10,30.00,200.00,6.00,0.00,M
CMI,2016-12-05 13:53,33.10,30.00,190.00,8.00,0.00,M
CMI,2016-12-05 14:53,34.00,30.00,190.00,10.00,0.00,M
CMI,2016-12-05 15:53,34.00,30.90,160.00,9.00,0.00,M
CMI,2016-12-05 16:53,35.10,32.00,160.00,9.00,0.00,M
CMI,2016-12-05 17:53,36.00,32.00,130.00,8.00,0.00,M
CMI,2016-12-05 18:53,37.00,33.10,160.00,11.00,0.00,M
CMI,2016-12-05 19:53,37.90,34.00,130.00,7.00,0.00,M
CMI,2016-12-05 20:53,37.90,34.00,110.00,10.00,0.00,M
CMI,2016-12-05 21:38,37.90,34.00,110.00,7.00,0.00,M
CMI,2016-12-05 21:53,39.00,35.10,110.00,8.00,0.00,M
CMI,2016-12-05 22:53,35.10,33.10,90.00,6.00,0.00,M
CMI,2016-12-05 23:53,35.10,32.00,90.00,8.00,0.00,M
CMI,2016-12-06 00:53,34.00,30.90,70.00,7.00,0.00,M
CMI,2016-12-06 01:53,34.00,30.90,60.00,7.00,0.00,M
CMI,2016-12-06 02:53,34.00,30.90,80.00,7.00,0.00,M
CMI,2016-12-06 03:53,35.10,30.90,70.00,9.00,0.00,M
CMI,2016-12-06 04:53,34.00,30.90,80.00,8.00,0.00,M
CMI,2016-12-06 05:53,34.00,30.90,60.00,8.00,0.00,M
CMI,2016-12-06 06:53,34.00,30.90,70.00,9.00,0.00,BR
CMI,2016-12-06 07:53,34.00,30.90,70.00,6.00,0.00,BR
CMI,2016-12-06 08:53,36.00,32.00,60.00,10.00,0.00,M
CMI,2016-12-06 09:53,35.10,32.00,70.00,8.00,0.00,BR
CMI,2016-12-06 10:16,36.00,32.00,50.00,6.00,0.00,BR
CMI,2016-12-06 10:53,36.00,33.10,40.00,4.00,0.00,M
CMI,2016-12-06 11:39,36.00,32.00,60.00,7.00,0.00,M
CMI,2016-12-06 11:53,36.00,32.00,70.00,8.00,0.00,BR
CMI,2016-12-06 12:28,37.00,33.10,30.00,5.00,0.00,M
CMI,2016-12-06 12:53,37.00,33.10,40.00,6.00,0.00,M
CMI,2016-12-06 13:08,37.00,33.10,30.00,4.00,0.00,M
CMI,2016-12-06 13:33,36.00,33.10,310.00,8.00,0.00,UP BR
CMI,2016-12-06 13:53,36.00,33.10,320.00,8.00,0.00,BR
CMI,2016-12-06 14:28,36.00,33.10,330.00,5.00,0.00,BR
CMI,2016-12-06 14:42,36.00,33.10,320.00,8.00,0.00,BR
CMI,2016-12-06 14:51,35.60,33.80,310.00,10.00,0.00,BR
CMI,2016-12-06 14:53,36.00,33.10,310.00,10.00,0.00,BR
CMI,2016-12-06 15:03,36.00,33.10,320.00,10.00,0.00,BR
CMI,2016-12-06 15:34,36.00,33.10,320.00,8.00,0.00,BR
CMI,2016-12-06 15:53,36.00,33.10,320.00,12.00,0.00,BR
CMI,2016-12-06 16:13,37.00,34.00,310.00,10.00,0.00,BR
CMI,2016-12-06 16:53,37.00,33.10,310.00,11.00,0.00,BR
CMI,2016-12-06 17:53,37.00,33.10,300.00,16.00,0.00,BR
CMI,2016-12-06 18:53,36.00,30.90,300.00,16.00,0.00,M
CMI,2016-12-06 19:22,37.00,33.10,300.00,13.00,0.00,M
CMI,2016-12-06 19:53,37.90,33.10,300.00,16.00,0.00,M
CMI,2016-12-06 20:53,37.90,34.00,300.00,16.00,0.00,M
CMI,2016-12-06 21:53,37.00,32.00,290.00,13.00,0.00,M
CMI,2016-12-06 22:53,36.00,30.00,280.00,13.00,0.00,M
CMI,2016-12-06 23:53,33.10,28.90,270.00,9.00,0.00,M
CMI,2016-12-07 00:53,33.10,28.00,280.00,7.00,0.00,M
CMI,2016-12-07 01:53,32.00,28.00,290.00,9.00,0.00,M
CMI,2016-12-07 02:53,32.00,25.00,290.00,9.00,0.00,M
CMI,2016-12-07 03:53,30.90,25.00,290.00,9.00,0.00,M
CMI,2016-12-07 04:53,30.00,24.10,280.00,9.00,0.00,M
CMI,2016-12-07 05:53,30.00,23.00,280.00,11.00,0.00,M
CMI,2016-12-07 06:53,30.00,23.00,280.00,9.00,0.00,M
CMI,2016-12-07 07:53,30.00,21.90,280.00,10.00,0.00,M
CMI,2016-12-07 08:53,28.90,21.90,290.00,8.00,0.00,M
CMI,2016-12-07 09:53,28.00,21.00,270.00,7.00,0.00,M
CMI,2016-12-07 10:53,28.90,21.00,260.00,8.00,0.00,M
CMI,2016-12-07 11:53,28.90,19.90,280.00,10.00,0.00,M
CMI,2016-12-07 12:53,28.00,19.90,260.00,4.00,0.00,M
CMI,2016-12-07 13:53,28.90,21.90,250.00,6.00,0.00,M
CMI,2016-12-07 14:53,30.00,21.00,240.00,9.00,0.00,M
CMI,2016-12-07 15:53,30.90,21.00,260.00,10.00,0.00,M
CMI,2016-12-07 16:53,32.00,19.90,260.00,12.00,0.00,M
CMI,2016-12-07 17:53,34.00,21.90,270.00,13.00,0.00,M
CMI,2016-12-07 18:53,33.10,21.90,260.00,10.00,0.00,M
CMI,2016-12-07 19:53,33.10,21.00,270.00,13.00,0.00,M
CMI,2016-12-07 20:53,33.10,21.90,250.00,10.00,0.00,M
CMI,2016-12-07 21:53,32.00,21.90,260.00,11.00,0.00,M
CMI,2016-12-07 22:53,30.90,21.00,270.00,11.00,0.00,M
CMI,2016-12-07 23:53,30.00,21.90,260.00,10.00,0.00,M
CMI,2016-12-08 00:53,30.00,23.00,270.00,11.00,0.00,M
CMI,2016-12-08 01:53,28.90,21.00,290.00,10.00,0.00,M
CMI,2016-12-08 02:53,28.00,19.90,290.00,11.00,0.00,M
CMI,2016-12-08 03:53,26.10,18.00,290.00,13.00,0.00,M
CMI,2016-12-08 04:53,26.10,16.00,290.00,16.00,0.00,M
CMI,2016-12-08 05:53,24.10,15.10,290.00,13.00,0.00,M
CMI,2016-12-08 06:53,23.00,14.00,290.00,16.00,0.00,M
CMI,2016-12-08 07:53,21.90,14.00,280.00,15.00,0.00,M
CMI,2016-12-08 08:53,21.00,14.00,270.00,14.00,0.00,M
CMI,2016-12-08 09:53,21.00,12.90,270.00,17.00,0.00,M
CMI,2016-12-08 10:53,19.90,12.00,270.00,14.00,0.00,M
CMI,2016-12-08 11:53,19.90,12.00,270.00,17.00,0.00,M
CMI,2016-12-08 12:53,19.90,12.90,280.00,19.00,0.00,M
CMI,2016-12-08 13:53,19.90,12.90,280.00,18.00,0.00,-SN
CMI,2016-12-08 14:53,21.00,12.00,280.00,18.00,0.00,-SN
CMI,2016-12-08 15:53,21.00,12.00,280.00,18.00,0.00,-SN
CMI,2016-12-08 16:53,21.90,12.90,280.00,22.00,0.00,-SN
CMI,2016-12-08 17:53,21.90,12.00,280.00,19.00,0.00,M
CMI,2016-12-08 18:53,23.00,12.90,280.00,17.00,0.00,M
CMI,2016-12-08 19:53,23.00,12.00,290.00,18.00,0.00,M
CMI,2016-12-08 20:53,21.90,12.00,290.00,17.00,0.00,M
CMI,2016-12-08 21:53,21.90,12.00,280.00,18.00,0.00,M
CMI,2016-12-08 22:53,21.90,12.00,300.00,16.00,0.00,M
CMI,2016-12-08 23:53,21.00,12.00,290.00,17.00,0.00,-SN
CMI,2016-12-09 00:53,21.00,12.00,290.00,15.00,0.00,-SN
CMI,2016-12-09 01:53,21.90,12.90,290.00,17.00,0.00,-SN
CMI,2016-12-09 02:53,21.00,14.00,280.00,14.00,0.00,-SN
CMI,2016-12-09 03:53,21.00,14.00,270.00,14.00,0.00,-SN
CMI,2016-12-09 04:53,21.00,14.00,290.00,13.00,0.00,-SN
CMI,2016-12-09 05:53,21.90,14.00,280.00,14.00,0.00,-SN
CMI,2016-12-09 06:53,21.00,15.10,280.00,12.00,0.00,-SN
CMI,2016-12-09 07:53,21.90,14.00,280.00,12.00,0.00,-SN
CMI,2016-12-09 08:53,21.90,14.00,300.00,12.00,0.00,-SN
CMI,2016-12-09 09:53,21.90,12.90,280.00,11.00,0.00,-SN
CMI,2016-12-09 10:00,21.90,12.90,280.00,10.00,0.00,-SN
CMI,2016-12-09 10:53,23.00,12.90,280.00,10.00,0.00,-SN
CMI,2016-12-09 11:53,23.00,12.90,270.00,10.00,0.00,-SN
CMI,2016-12-09 12:53,23.00,12.90,280.00,8.00,0.00,-SN
CMI,2016-12-09 13:53,24.10,12.90,290.00,9.00,0.00,-SN
CMI,2016-12-09 14:53,24.10,10.90,280.00,9.00,0.00,-SN
CMI,2016-12-09 15:53,25.00,12.90,280.00,7.00,0.00,-SN
CMI,2016-12-09 16:53,25.00,12.00,300.00,7.00,0.00,M
CMI,2016-12-09 17:53,26.10,12.00,280.00,6.00,0.00,-SN
CMI,2016-12-09 18:53,26.10,12.90,270.00,8.00,0.00,-SN
CMI,2016-12-09 19:53,26.10,12.00,300.00,11.00,0.00,-SN
CMI,2016-12-09 20:53,25.00,12.00,300.00,8.00,0.00,M
CMI,2016-12-09 21:53,25.00,12.90,260.00,9.00,0.00,M
CMI,2016-12-09 22:53,24.10,14.00,250.00,11.00,0.00,M
CMI,2016-12-09 23:42,24.10,14.00,270.00,8.00,0.00,M
CMI,2016-12-09 23:53,24.10,14.00,270.00,9.00,0.00,M
CMI,2016-12-10 00:53,21.90,12.90,270.00,7.00,0.00,M
CMI,2016-12-10 01:53,21.00,12.90,240.00,6.00,0.00,M
CMI,2016-12-10 02:53,21.00,14.00,250.00,7.00,0.00,M
CMI,2016-12-10 03:02,21.00,12.90,250.00,7.00,0.00,M
CMI,2016-12-10 03:53,21.00,14.00,250.00,5.00,0.00,M
CMI,2016-12-10 04:53,21.90,14.00,250.00,6.00,0.00,M
CMI,2016-12-10 05:53,21.90,14.00,270.00,6.00,0.00,M
CMI,2016-12-10 06:53,21.90,14.00,270.00,5.00,0.00,M
CMI,2016-12-10 07:53,21.90,14.00,270.00,3.00,0.00,M
CMI,2016-12-10 08:53,21.90,15.10,250.00,5.00,0.00,M
CMI,2016-12-10 09:53,21.90,15.10,270.00,6.00,0.00,M
CMI,2016-12-10 10:53,21.90,15.10,270.00,5.00,0.00,M
CMI,2016-12-10 11:53,21.90,15.10,250.00,6.00,0.00,M
CMI,2016-12-10 12:53,21.90,15.10,250.00,7.00,0.00,M
CMI,2016-12-10 13:53,23.00,14.00,250.00,6.00,0.00,M
CMI,2016-12-10 14:53,24.10,15.10,240.00,8.00,0.00,M
CMI,2016-12-10 15:53,24.10,14.00,260.00,6.00,0.00,M
CMI,2016-12-10 16:53,25.00,15.10,220.00,7.00,0.00,M
CMI,2016-12-10 17:53,26.10,16.00,200.00,7.00,0.00,M
CMI,2016-12-10 18:53,27.00,15.10,210.00,7.00,0.00,M
CMI,2016-12-10 19:53,28.00,16.00,180.00,9.00,0.00,M
CMI,2016-12-10 20:53,28.00,15.10,190.00,8.00,0.00,M
CMI,2016-12-10 21:53,28.00,16.00,150.00,9.00,0.00,M
CMI,2016-12-10 22:53,28.00,16.00,140.00,9.00,0.00,M
CMI,2016-12-10 23:53,28.00,17.10,150.00,9.00,0.00,M
CMI,2016-12-11 00:53,28.00,18.00,140.00,11.00,0.00,M
CMI,2016-12-11 01:53,28.00,18.00,140.00,10.00,0.00,M
CMI,2016-12-11 02:29,27.00,19.00,140.00,10.00,0.00,-SN
CMI,2016-12-11 02:39,27.00,19.90,140.00,11.00,0.00,-SN
CMI,2016-12-11 02:53,26.10,19.90,140.00,10.00,0.00,-SN
CMI,2016-12-11 03:14,26.10,21.00,140.00,11.00,0.00,-SN
CMI,2016-12-11 03:51,26.60,21.20,140.00,11.00,0.51,-SN BR
CMI,2016-12-11 03:53,26.10,21.90,130.00,12.00,0.51,-SN BR
CMI,2016-12-11 04:10,26.10,21.90,120.00,13.00,0.00,SN BR
CMI,2016-12-11 04:22,26.10,21.90,120.00,15.00,0.00,M
CMI,2016-12-11 04:53,26.10,21.90,120.00,16.00,0.00,M
CMI,2016-12-11 05:53,27.00,21.90,130.00,15.00,0.00,M
CMI,2016-12-11 06:53,28.00,19.90,140.00,12.00,0.00,M
CMI,2016-12-11 07:53,28.90,19.90,150.00,13.00,0.00,M
CMI,2016-12-11 08:53,30.00,19.90,150.00,12.00,0.00,M
CMI,2016-12-11 09:53,30.90,21.00,150.00,11.00,0.00,M
CMI,2016-12-11 10:53,30.90,21.00,150.00,12.00,0.00,M
CMI,2016-12-11 11:53,32.00,21.00,150.00,12.00,0.00,M
CMI,2016-12-11 12:53,33.10,21.00,170.00,12.00,0.00,M
CMI,2016-12-11 13:53,33.10,21.90,170.00,12.00,0.00,M
CMI,2016-12-11 14:53,35.10,23.00,170.00,11.00,0.00,M
CMI,2016-12-11 15:48,35.60,24.80,170.00,10.00,0.00,M
CMI,2016-12-11 15:53,36.00,24.10,170.00,11.00,0.00,M
CMI,2016-12-11 16:53,37.00,26.10,180.00,16.00,0.00,M
CMI,2016-12-11 17:53,34.00,30.00,180.00,16.00,0.00,BR
CMI,2016-12-11 18:00,34.00,30.00,180.00,16.00,0.00,BR
CMI,2016-12-11 18:07,34.00,30.00,180.00,15.00,0.00,BR
CMI,2016-12-11 18:14,34.00,30.00,180.00,16.00,0.00,BR
CMI,2016-12-11 18:34,34.00,30.90,170.00,14.00,0.00,-SN BR
CMI,2016-12-11 18:53,34.00,30.90,170.00,14.00,0.00,UP BR
CMI,2016-12-11 19:14,34.00,30.90,180.00,15.00,0.00,-SN BR
CMI,2016-12-11 19:53,34.00,32.00,180.00,15.00,0.00,-SN BR
CMI,2016-12-11 20:37,35.10,32.00,180.00,15.00,0.25,-SN BR
CMI,2016-12-11 20:53,35.10,32.00,190.00,15.00,0.25,-SN BR
CMI,2016-12-11 21:45,35.10,33.10,190.00,9.00,0.25,UP BR
CMI,2016-12-11 21:53,35.10,33.10,190.00,10.00,0.25,BR
CMI,2016-12-11 22:53,35.10,33.10,200.00,9.00,0.25,BR
CMI,2016-12-11 23:04,35.10,33.10,210.00,10.00,0.00,UP BR
CMI,2016-12-11 23:53,35.10,34.00,200.00,9.00,0.00,BR
CMI,2016-12-12 00:38,36.00,33.10,210.00,12.00,0.25,-RA BR
CMI,2016-12-12 00:53,36.00,33.10,210.00,12.00,0.25,-RA BR
CMI,2016-12-12 01:41,35.10,33.10,220.00,9.00,0.76,-RA BR
CMI,2016-12-12 01:53,35.10,33.10,210.00,9.00,1.02,-RA BR
CMI,2016-12-12 02:53,35.10,33.10,220.00,9.00,0.51,BR
CMI,2016-12-12 03:36,36.00,33.10,230.00,11.00,0.00,UP
CMI,2016-12-12 03:53,36.00,33.10,230.00,12.00,0.00,-RA
CMI,2016-12-12 04:53,36.00,34.00,250.00,8.00,0.00,BR
CMI,2016-12-12 05:11,37.00,34.00,260.00,10.00,0.00,BR
CMI,2016-12-12 05:53,36.00,33.10,280.00,15.00,0.00,M
CMI,2016-12-12 06:53,34.00,30.90,290.00,13.00,0.00,M
CMI,2016-12-12 07:16,34.00,30.00,290.00,16.00,0.00,M
CMI,2016-12-12 07:53,33.10,28.00,300.00,19.00,0.00,M
CMI,2016-12-12 08:25,33.10,28.00,290.00,17.00,0.00,M
CMI,2016-12-12 08:43,32.00,27.00,290.00,21.00,0.00,M
CMI,2016-12-12 08:53,32.00,26.10,290.00,20.00,0.00,M
CMI,2016-12-12 09:33,30.90,25.00,300.00,16.00,0.00,M
CMI,2016-12-12 09:53,30.90,25.00,290.00,13.00,0.00,M
CMI,2016-12-12 10:53,30.00,25.00,270.00,17.00,0.00,M
CMI,2016-12-12 11:09,30.00,23.00,280.00,19.00,0.00,M
CMI,2016-12-12 11:53,28.90,21.90,280.00,16.00,0.00,M
CMI,2016-12-12 12:53,27.00,19.90,280.00,16.00,0.00,M
CMI,2016-12-12 13:53,26.10,19.90,280.00,17.00,0.00,M
CMI,2016-12-12 14:53,25.00,19.00,280.00,12.00,0.00,M
CMI,2016-12-12 15:53,25.00,18.00,270.00,13.00,0.00,M
CMI,2016-12-12 16:53,26.10,19.00,290.00,9.00,0.00,M
CMI,2016-12-12 17:53,28.00,19.00,280.00,12.00,0.00,M
CMI,2016-12-12 18:03,27.00,19.00,270.00,11.00,0.00,M
CMI,2016-12-12 18:53,28.90,19.90,270.00,10.00,0.00,M
CMI,2016-12-12 19:53,28.00,19.90,250.00,7.00,0.00,M
CMI,2016-12-12 20:53,28.90,21.00,230.00,7.00,0.00,M
CMI,2016-12-12 21:53,28.00,19.90,250.00,7.00,0.00,M
CMI,2016-12-12 22:53,27.00,21.00,230.00,5.00,0.00,M
CMI,2016-12-12 23:53,25.00,21.00,210.00,5.00,0.00,M
CMI,2016-12-13 00:53,25.00,19.90,160.00,4.00,0.00,M
CMI,2016-12-13 01:53,25.00,19.90,160.00,3.00,0.00,M
CMI,2016-12-13 02:53,26.10,21.90,140.00,4.00,0.00,M
CMI,2016-12-13 03:53,26.10,21.90,150.00,5.00,0.00,M
CMI,2016-12-13 04:53,27.00,23.00,150.00,6.00,0.00,M
CMI,2016-12-13 05:53,28.00,23.00,180.00,6.00,0.00,M
CMI,2016-12-13 06:53,28.00,23.00,180.00,6.00,0.00,M
CMI,2016-12-13 07:53,28.00,24.10,240.00,6.00,0.00,M
CMI,2016-12-13 08:53,28.00,24.10,0.00,0.00,0.00,M
CMI,2016-12-13 09:53,27.00,24.10,100.00,4.00,0.00,BR
CMI,2016-12-13 10:53,28.00,25.00,300.00,3.00,0.00,BR
CMI,2016-12-13 11:53,28.90,26.10,0.00,0.00,0.00,BR
CMI,2016-12-13 12:30,30.00,26.10,340.00,3.00,0.00,-SN BR
CMI,2016-12-13 12:53,28.90,26.10,0.00,0.00,0.25,-SN BR
CMI,2016-12-13 12:58,28.90,27.00,0.00,0.00,0.00,-SN BR
CMI,2016-12-13 13:10,28.90,27.00,250.00,3.00,0.25,-SN BR
CMI,2016-12-13 13:41,28.90,27.00,260.00,5.00,0.76,SN FZFG
CMI,2016-12-13 13:53,28.90,26.10,290.00,6.00,0.76,-SN BR
CMI,2016-12-13 14:05,28.90,26.10,290.00,7.00,0.25,SN FZFG
CMI,2016-12-13 14:44,28.90,26.10,350.00,5.00,0.76,-SN BR
CMI,2016-12-13 14:53,28.90,26.10,360.00,4.00,0.76,-SN BR
CMI,2016-12-13 15:04,28.90,26.10,360.00,6.00,0.00,-SN BR
CMI,2016-12-13 15:19,28.90,25.00,360.00,8.00,0.00,-SN BR
CMI,2016-12-13 15:53,28.90,24.10,340.00,9.00,0.00,M
CMI,2016-12-13 16:17,28.90,24.10,340.00,11.00,0.00,M
CMI,2016-12-13 16:31,28.90,24.10,340.00,13.00,0.00,-SN
CMI,2016-12-13 16:53,28.00,23.00,340.00,16.00,0.00,-SN
CMI,2016-12-13 17:01,27.00,21.90,350.00,14.00,0.00,-SN
CMI,2016-12-13 17:15,26.10,21.00,340.00,15.00,0.00,-SN
CMI,2016-12-13 17:31,25.00,17.10,340.00,16.00,0.00,-SN
CMI,2016-12-13 17:53,23.00,17.10,330.00,14.00,0.00,M
CMI,2016-12-13 18:43,23.00,16.00,350.00,14.00,0.00,M
CMI,2016-12-13 18:53,24.10,16.00,340.00,13.00,0.00,M
CMI,2016-12-13 19:53,24.10,10.00,360.00,13.00,0.00,M
CMI,2016-12-13 20:53,23.00,9.00,340.00,13.00,0.00,M
CMI,2016-12-13 21:53,21.00,8.10,330.00,13.00,0.00,M
CMI,2016-12-13 22:53,17.10,6.10,330.00,9.00,0.00,M
CMI,2016-12-13 23:53,15.10,3.90,310.00,8.00,0.00,M
CMI,2016-12-14 00:53,12.00,3.00,320.00,9.00,0.00,M
CMI,2016-12-14 01:53,12.00,1.00,340.00,9.00,0.00,M
CMI,2016-12-14 02:53,8.10,-0.90,320.00,7.00,0.00,M
CMI,2016-12-14 03:53,7.00,-0.90,310.00,6.00,0.00,M
CMI,2016-12-14 04:53,8.10,1.90,300.00,7.00,0.00,M
CMI,2016-12-14 05:53,6.10,0.00,310.00,6.00,0.00,M
CMI,2016-12-14 06:53,6.10,1.90,0.00,0.00,0.00,M
CMI,2016-12-14 07:53,6.10,1.00,0.00,0.00,0.00,M
CMI,2016-12-14 08:53,5.00,0.00,230.00,5.00,0.00,M
CMI,2016-12-14 09:53,7.00,0.00,230.00,5.00,0.00,M
CMI,2016-12-14 10:53,6.10,-0.90,270.00,4.00,0.00,M
CMI,2016-12-14 11:53,6.10,-2.00,290.00,5.00,0.00,M
CMI,2016-12-14 12:53,8.10,-2.00,280.00,4.00,0.00,M
CMI,2016-12-14 13:53,7.00,-0.90,260.00,4.00,0.00,M
CMI,2016-12-14 14:53,12.90,1.90,260.00,7.00,0.00,M
CMI,2016-12-14 15:53,16.00,3.00,250.00,7.00,0.00,M
CMI,2016-12-14 16:53,18.00,6.10,220.00,10.00,0.00,M
CMI,2016-12-14 17:53,19.00,6.10,230.00,10.00,0.00,M
CMI,2016-12-14 18:53,19.90,9.00,250.00,13.00,0.00,M
CMI,2016-12-14 19:53,21.00,10.90,230.00,13.00,0.00,M
CMI,2016-12-14 20:53,25.00,14.00,270.00,16.00,0.00,M
CMI,2016-12-14 21:53,23.00,12.00,280.00,13.00,0.00,M
CMI,2016-12-14 22:53,21.90,6.10,300.00,17.00,0.00,M
CMI,2016-12-14 23:53,19.00,6.10,290.00,19.00,0.00,M
CMI,2016-12-15 00:53,18.00,3.00,300.00,20.00,0.00,M
CMI,2016-12-15 01:53,16.00,0.00,300.00,22.00,0.00,M
CMI,2016-12-15 02:53,14.00,0.00,310.00,18.00,0.00,M
CMI,2016-12-15 03:53,12.00,0.00,310.00,13.00,0.00,M
CMI,2016-12-15 04:53,10.90,0.00,310.00,13.00,0.00,M
CMI,2016-12-15 05:53,10.00,-0.90,300.00,12.00,0.00,M
CMI,2016-12-15 06:53,10.00,-2.00,310.00,15.00,0.00,M
CMI,2016-12-15 07:53,9.00,-2.00,300.00,14.00,0.00,M
CMI,2016-12-15 08:53,9.00,-2.90,300.00,17.00,0.00,M
CMI,2016-12-15 09:53,7.00,-2.90,300.00,12.00,0.00,M
CMI,2016-12-15 10:53,7.00,-4.00,300.00,12.00,0.00,M
CMI,2016-12-15 11:53,6.10,-2.90,300.00,11.00,0.00,M
CMI,2016-12-15 12:53,5.00,-5.10,300.00,10.00,0.00,M
CMI,2016-12-15 13:53,6.10,-6.00,310.00,11.00,0.00,M
CMI,2016-12-15 14:53,8.10,-4.00,310.00,10.00,0.00,M
CMI,2016-12-15 15:53,9.00,-4.00,290.00,7.00,0.00,M
CMI,2016-12-15 16:53,10.90,-2.90,270.00,12.00,0.00,M
CMI,2016-12-15 17:53,12.90,-0.90,260.00,11.00,0.00,M
CMI,2016-12-15 18:53,14.00,0.00,270.00,9.00,0.00,M
CMI,2016-12-15 19:53,15.10,0.00,250.00,7.00,0.00,M
CMI,2016-12-15 20:53,15.10,-0.90,250.00,6.00,0.00,M
CMI,2016-12-15 21:53,14.00,1.00,220.00,6.00,0.00,M
CMI,2016-12-15 22:53,15.10,1.00,210.00,5.00,0.00,M
CMI,2016-12-15 23:53,14.00,3.00,200.00,5.00,0.00,M
CMI,2016-12-16 00:53,15.10,3.00,200.00,8.00,0.00,M
CMI,2016-12-16 01:53,15.10,3.00,170.00,6.00,0.00,M
CMI,2016-12-16 02:53,15.10,3.90,180.00,8.00,0.00,M
