,dates,Date,HourlyPrecip,AltimeterFlag,RelativeHumidityFlag,WetBulbCelsius,SeaLevelPressureFlag,Altimeter,ValueForWindCharacterFlag,HourlyPrecipFlag,SkyConditionFlag,DewPointFarenheitFlag,DewPointFarenheit,DewPointCelsiusFlag,RecordType,dates.1,DryBulbCelsiusFlag,WetBulbFarenheitFlag,SkyCondition,WindDirectionFlag,PressureChangeFlag,RelativeHumidity,SeaLevelPressure,RecordTypeFlag,DewPointCelsius,Time,PressureTendencyFlag,StationPressure,WeatherType,WBAN,WindDirection,WeatherTypeFlag,sethour,VisibilityFlag,WindSpeed,DryBulbFarenheit,ValueForWindCharacter,DryBulbFarenheitFlag,Visibility,DryBulbCelsius,PressureTendency,StationType,StationPressureFlag,WindSpeedFlag,WetBulbFarenheit,PressureChange,WetBulbCelsiusFlag
22,2015-08-18 19:00:00,20150818,0.24, , ,19.8, ,29.71, , , , ,67, ,AA,2015-08-18 19:00:00, , ,FEW027 BKN048CB OVC090, , ,93,29.70, ,19.4,19, ,28.99,TSRA BR,94846,190, ,19, ,11,69, , ,5.0,20.6, ,11, , ,68, , 
23,2015-08-19 19:00:00,20150819, , , ,14.3, ,29.73, , , , ,53, ,AA,2015-08-19 19:00:00, , ,SCT041 BKN130 BKN210, , ,68,29.72, ,11.7,19, ,29.01, ,94846,250, ,19, ,17,64, , ,10.0,17.8, ,11, , ,58, , 
24,2015-08-20 19:00:00,20150820, , , ,13.9, ,29.97, , , , ,50, ,AA,2015-08-20 19:00:00, , ,FEW065, , ,57,29.96, ,10.0,19, ,29.25, ,94846,260, ,19, ,6,66, , ,10.0,18.9, ,11, , ,57, , 
25,2015-08-21 19:00:00,20150821, , , ,18.1, ,30.06, , , , ,60, ,AA,2015-08-21 19:00:00, , ,CLR, , ,66,30.05, ,15.6,19, ,29.34, ,94846,170, ,19, ,7,72, , ,10.0,22.2, ,11, , ,65, , 
26,2015-08-22 19:00:00,20150822, , , ,17.0, ,29.98, , , , ,57, ,AA,2015-08-22 19:00:00, , ,FEW250, , ,61,29.96, ,13.9,19, ,29.26, ,94846,180, ,19, ,7,71, , ,10.0,21.7, ,11, , ,63, , 
27,2015-08-23 19:00:00,20150823, , , ,14.6, ,29.93, , , , ,51, ,AA,2015-08-23 19:00:00, , ,FEW055, , ,55,29.91, ,10.6,19, ,29.21, ,94846,290, ,19, ,10,68, , ,10.0,20.0, ,11, , ,58, , 
28,2015-08-24 19:00:00,20150824, , , ,11.4, ,29.98, , , , ,44, ,AA,2015-08-24 19:00:00, , ,BKN060, , ,52,29.98, ,6.7,19, ,29.26, ,94846,310, ,19, ,15,62, , ,10.0,16.7, ,11, , ,53, , 
29,2015-08-25 19:00:00,20150825, , , ,14.0, ,30.06, , , , ,53, ,AA,2015-08-25 19:00:00, , ,OVC055, , ,70,30.06, ,11.7,19, ,29.34, ,94846,50, ,19, ,7,63, , ,10.0,17.2, ,11, , ,57, , 
30,2015-08-26 19:00:00,20150826, , , ,14.1, ,30.16, , , , ,53, ,AA,2015-08-26 19:00:00, , ,BKN033, , ,70,30.16, ,11.7,19, ,29.44, ,94846,100, ,19, ,5,63, , ,10.0,17.2, ,11, , ,57, , 
31,2015-08-27 19:00:00,20150827, , , ,15.3, ,30.12, , , , ,55, ,AA,2015-08-27 19:00:00, , ,BKN250, , ,68,30.12, ,12.8,19, ,29.39, ,94846,80, ,19, ,6,66, , ,10.0,18.9, ,11, , ,60, , 
32,2015-08-28 19:00:00,20150828, , , ,18.0, ,30.08, , , , ,61, ,AA,2015-08-28 19:00:00, , ,FEW046 SCT100 OVC160, , ,73,30.07, ,16.1,19, ,29.36, ,94846,80, ,19, ,6,70, , ,10.0,21.1, ,11, , ,64, , 
33,2015-08-29 19:00:00,20150829, , , ,19.0, ,30.01, , , , ,66, ,SP,2015-08-29 19:00:00, , ,SCT005 BKN010 OVC020, , ,97,M, ,18.9,19, ,29.29,-RA BR,94846,10, ,19, ,11,67, , ,3.0,19.4, ,11, , ,66, , 
34,2015-08-29 19:00:00,20150829,  T, , ,18.7, ,30.03, , , , ,65, ,AA,2015-08-29 19:00:00, , ,FEW005 OVC011, , ,93,30.02, ,18.3,19, ,29.31,-RA BR,94846,360, ,19, ,7,67, , ,4.0,19.4, ,11, , ,66, , 
35,2015-08-30 19:00:00,20150830, , , ,18.2, ,30.04, , , , ,63, ,AA,2015-08-30 19:00:00, , ,CLR, , ,84,30.03, ,17.2,19, ,29.32, ,94846,90, ,19, ,6,68, , ,8.0,20.0, ,11, , ,65, , 
36,2015-08-31 19:00:00,20150831, , , ,21.3, ,30.03, , , , ,68, ,AA,2015-08-31 19:00:00, , ,CLR, , ,79,30.01, ,20.0,19, ,29.31, ,94846,80, ,19, ,3,75, , ,10.0,23.9, ,11, , ,70, , 
0,2015-08-01 20:00:00,20150801, , , ,20.0, ,29.9, , , , ,63, ,AA,2015-08-01 20:00:00, , ,FEW250, , ,62,29.88, ,17.2,20, ,29.18, ,94846,240, ,20, ,8,77, , ,10.0,25.0, ,11, , ,68, , 
1,2015-08-02 20:00:00,20150802, , , ,23.8, ,29.67, , , , ,71, ,AA,2015-08-02 20:00:00, , ,FEW045 SCT060 BKN200, , ,65,29.65, ,21.7,20, ,28.95, ,94846,230, ,20, ,11,84,23, ,10.0,28.9, ,11, , ,75, , 
2,2015-08-03 20:00:00,20150803, , , ,15.9, ,29.9, , , , ,54, ,AA,2015-08-03 20:00:00, , ,FEW070, , ,57,29.88, ,12.2,20, ,29.18, ,94846,250, ,20, ,6,70, , ,10.0,21.1, ,11, , ,61, , 
3,2015-08-04 20:00:00,20150804, , , ,17.5, ,30.03, , , , ,58, ,AA,2015-08-04 20:00:00, , ,FEW065 SCT250, , ,62,30.01, ,14.4,20, ,29.31, ,94846,VR , ,20, ,6,72, , ,10.0,22.2, ,11, , ,64, , 
4,2015-08-05 20:00:00,20150805, , , ,18.2, ,30.02, , , , ,61, ,AA,2015-08-05 20:00:00, , ,FEW200 OVC250, , ,71,30.01, ,16.1,20, ,29.3, ,94846,050, ,20, ,7,71, , ,10.0,21.7, ,11, , ,65, , 
5,2015-08-06 20:00:00,20150806, , , ,18.4, ,29.93, , , , ,61, ,AA,2015-08-06 20:00:00, , ,OVC220, , ,68,29.92, ,16.1,20, ,29.21, ,94846,090, ,20, ,8,72, , ,10.0,22.2, ,11, , ,65, , 
6,2015-08-07 20:00:00,20150807, , , ,18.7, ,29.87, , , , ,60, ,AA,2015-08-07 20:00:00, , ,SCT043 SCT110 BKN250, , ,60,29.85, ,15.6,20, ,29.15, ,94846,180, ,20, ,8,75, , ,10.0,23.9, ,11, , ,66, , 
7,2015-08-08 20:00:00,20150808, , , ,19.4, ,29.98, , , , ,66, ,AA,2015-08-08 20:00:00, , ,FEW020 BKN140, , ,90,29.96, ,18.9,20, ,29.26, ,94846,050, ,20, ,7,69, , ,9.0,20.6, ,11, , ,67, , 
8,2015-08-09 20:00:00,20150809, , , ,20.9, ,29.93, , , , ,68, ,AA,2015-08-09 20:00:00, , ,OVC060, , ,84,29.91, ,20.0,20, ,29.21, ,94846,150, ,20, ,7,73, , ,10.0,22.8, ,11, , ,70, , 
9,2015-08-10 20:00:00,20150810, , , ,19.3, ,29.91, , , , ,65, ,AA,2015-08-10 20:00:00, , ,FEW120 FEW250, , ,84,29.90, ,18.3,20, ,29.19, ,94846,320, ,20, ,6,70, , ,10.0,21.1, ,11, , ,67, , 
10,2015-08-11 20:00:00,20150811, , , ,15.3, ,30.1, , , , ,52, ,AA,2015-08-11 20:00:00, , ,FEW060, , ,53,30.09, ,11.1,20, ,29.38, ,94846,000, ,20, ,0,70, , ,10.0,21.1, ,11, , ,60, , 
11,2015-08-12 20:00:00,20150812, , , ,17.3, ,30.11, , , , ,60, ,AA,2015-08-12 20:00:00, , ,CLR, , ,76,30.10, ,15.6,20, ,29.39, ,94846,180, ,20, ,6,68, , ,10.0,20.0, ,11, , ,63, , 
12,2015-08-13 20:00:00,20150813, , , ,20.1, ,30.04, , , , ,64, ,AA,2015-08-13 20:00:00, , ,FEW160 BKN250, , ,67,30.02, ,17.8,20, ,29.32, ,94846,220, ,20, ,7,76, , ,10.0,24.4, ,11, , ,68, , 
13,2015-08-14 20:00:00,20150814, , , ,23.3, ,30.08, , , , ,70, ,SP,2015-08-14 20:00:00, , ,FEW060CB BKN150 OVC250, , ,65,M, ,21.1,20, ,29.36,TS,94846,280, ,20, ,14,83, , ,10.0,28.3, ,11, , ,74, , 
14,2015-08-14 20:00:00,20150814, , , ,19.8, ,30.11, , , , ,60, ,SP,2015-08-14 20:00:00, , ,SCT045CB SCT065 OVC150, , ,49,M, ,15.6,20, ,29.39,-TSRA,94846,360, ,20, ,25,81,40, ,8.0,27.2, ,11, , ,68, , 
15,2015-08-14 20:00:00,20150814, , , ,18.9, ,30.12, , , , ,62, ,SP,2015-08-14 20:00:00, , ,SCT045CB SCT065, , ,69,M, ,16.7,20, ,29.39, ,94846,320, ,20, ,18,73,33, ,4.0,22.8, ,11, , ,66, , 
16,2015-08-14 20:00:00,20150814, , , ,18.8, ,30.13, , , , ,63, ,SP,2015-08-14 20:00:00, , ,SCT045CB SCT065, , ,76,M, ,17.2,20, ,29.41, ,94846,330, ,20, ,23,71,32, ,6.0,21.7, ,11, , ,66, , 
17,2015-08-14 20:00:00,20150814,0.10, , ,18.8, ,30.14, ,s, , ,64, ,AA,2015-08-14 20:00:00, , ,SCT060CB BKN100 OVC120, , ,84,30.13, ,17.8,20, ,29.41,TSRA,94846,350, ,20, ,9,69, , ,6.0,20.6, ,11, , ,66, , 
18,2015-08-15 20:00:00,20150815, , , ,22.0, ,30.09, , , , ,70, ,AA,2015-08-15 20:00:00, , ,CLR, , ,85,30.07, ,21.1,20, ,29.37, ,94846,190, ,20, ,7,75, , ,10.0,23.9, ,11, , ,72, , 
19,2015-08-16 20:00:00,20150816, , , ,21.7, ,30.05, , , , ,67, ,AA,2015-08-16 20:00:00, , ,CLR, , ,67,30.03, ,19.4,20, ,29.33, ,94846,210, ,20, ,7,79, , ,10.0,26.1, ,11, , ,71, , 
20,2015-08-17 20:00:00,20150817,0.02, , ,19.4, ,29.99, , , , ,66, ,AA,2015-08-17 20:00:00, , ,FEW021 BKN039CB OVC110, , ,90,29.97, ,18.9,20, ,29.27,-TSRA,94846,150, ,20, ,11,69, , ,8.0,20.6, ,11, , ,67, , 
21,2015-08-18 20:00:00,20150818, , , ,19.4, ,29.71, , , , ,66, ,SP,2015-08-18 20:00:00, , ,FEW060 SCT110 OVC130, , ,90,M, ,18.9,20, ,28.99,-RA,94846,190, ,20, ,10,69, , ,10.0,20.6, ,11, , ,67, , 
22,2015-08-18 20:00:00,20150818,0.01, , ,19.8, ,29.72, , , , ,67, ,AA,2015-08-18 20:00:00, , ,SCT050 BKN070 BKN085, , ,93,29.70, ,19.4,20, ,29.0, ,94846,180, ,20, ,8,69, , ,10.0,20.6, ,11, , ,68, , 
23,2015-08-19 20:00:00,20150819, , , ,14.6, ,29.75, , , , ,54, ,AA,2015-08-19 20:00:00, , ,FEW035 BKN130 BKN170, , ,70,29.74, ,12.2,20, ,29.03, ,94846,240, ,20, ,11,64,25, ,10.0,17.8, ,11, , ,58, , 
24,2015-08-20 20:00:00,20150820, , , ,13.4, ,29.98, , , , ,50, ,AA,2015-08-20 20:00:00, , ,CLR, , ,61,29.97, ,10.0,20, ,29.26, ,94846,250, ,20, ,5,64, , ,10.0,17.8, ,11, , ,56, , 
25,2015-08-21 20:00:00,20150821, , , ,17.9, ,30.08, , , , ,60, ,AA,2015-08-21 20:00:00, , ,CLR, , ,68,30.06, ,15.6,20, ,29.36, ,94846,180, ,20, ,7,71, , ,10.0,21.7, ,11, , ,64, , 
26,2015-08-22 20:00:00,20150822, , , ,16.8, ,30.02, , , , ,57, ,AA,2015-08-22 20:00:00, , ,FEW120 FEW250, , ,64,30.01, ,13.9,20, ,29.3, ,94846,190, ,20, ,7,70, , ,10.0,21.1, ,11, , ,62, , 
27,2015-08-23 20:00:00,20150823, , , ,13.9, ,29.93, , , , ,51, ,AA,2015-08-23 20:00:00, , ,FEW055, , ,61,29.93, ,10.6,20, ,29.21, ,94846,250, ,20, ,6,65, , ,10.0,18.3, ,11, , ,57, , 
28,2015-08-24 20:00:00,20150824, , , ,11.7, ,29.99, , , , ,45, ,AA,2015-08-24 20:00:00, , ,OVC055, , ,54,29.98, ,7.2,20, ,29.27, ,94846,300, ,20, ,9,62, , ,10.0,16.7, ,11, , ,53, , 
29,2015-08-25 20:00:00,20150825, , , ,14.0, ,30.07, , , , ,53, ,AA,2015-08-25 20:00:00, , ,OVC050, , ,70,30.07, ,11.7,20, ,29.35, ,94846,VR , ,20, ,5,63, , ,10.0,17.2, ,11, , ,57, , 
30,2015-08-26 20:00:00,20150826, , , ,14.1, ,30.17, , , , ,53, ,AA,2015-08-26 20:00:00, , ,BKN033, , ,70,30.17, ,11.7,20, ,29.44, ,94846,090, ,20, ,6,63, , ,10.0,17.2, ,11, , ,57, , 
31,2015-08-27 20:00:00,20150827, , , ,15.4, ,30.14, , , , ,56, ,AA,2015-08-27 20:00:00, , ,SCT250, , ,73,30.13, ,13.3,20, ,29.41, ,94846,070, ,20, ,3,65, , ,10.0,18.3, ,11, , ,60, , 
32,2015-08-28 20:00:00,20150828, , , ,18.6, ,30.07, , , , ,63, ,AA,2015-08-28 20:00:00, , ,FEW047 BKN100 OVC160, , ,79,30.06, ,17.2,20, ,29.35, ,94846,090, ,20, ,9,70, , ,10.0,21.1, ,11, , ,66, , 
33,2015-08-29 20:00:00,20150829,  T, , ,18.7, ,30.03, , , , ,65, ,AA,2015-08-29 20:00:00, , ,OVC014, , ,93,30.02, ,18.3,20, ,29.31,BR,94846,360, ,20, ,3,67, , ,3.0,19.4, ,11, , ,66, , 
34,2015-08-30 20:00:00,20150830, , , ,17.6, ,30.04, , , , ,63, ,AA,2015-08-30 20:00:00, , ,CLR, , ,93,30.03, ,17.2,20, ,29.32,BR,94846,150, ,20, ,7,65, , ,6.0,18.3, ,11, , ,64, , 
35,2015-08-31 20:00:00,20150831, , , ,20.6, ,30.04, , , , ,67, ,AA,2015-08-31 20:00:00, , ,CLR, , ,82,30.02, ,19.4,20, ,29.32, ,94846,130, ,20, ,6,73, , ,10.0,22.8, ,11, , ,69, , 
0,2015-08-01 21:00:00,20150801, , , ,20.1, ,29.89, , , , ,64, ,AA,2015-08-01 21:00:00, , ,CLR, , ,67,29.88, ,17.8,21, ,29.17, ,94846,250, ,21, ,8,76, , ,10.0,24.4, ,11, , ,68, , 
1,2015-08-02 21:00:00,20150802, , , ,24.0, ,29.66, , , , ,72, ,SP,2015-08-02 21:00:00, , ,FEW025CB SCT060, , ,70,M, ,22.2,21, ,28.95, ,94846,220, ,21, ,16,83,23, ,10.0,28.3, ,11, , ,75, , 
2,2015-08-02 21:00:00,20150802, , , ,19.5, ,29.69, , , , ,64, ,SP,2015-08-02 21:00:00, , ,FEW025CB SCT041, , ,74,M, ,18.0,21, ,28.97, ,94846,10, ,21, ,22,73,32, ,10.0,23.0, ,11, , ,67, , 
3,2015-08-02 21:00:00,20150802,0.31, , ,19.4, ,29.71, , , , ,66, ,AA,2015-08-02 21:00:00, , ,SCT027CB OVC095, , ,90,29.69, ,18.9,21, ,28.99,TSRA,94846,360, ,21, ,13,69,36, ,2.0,20.6, ,11, , ,67, , 
4,2015-08-02 21:00:00,20150802, , , ,19.2, ,29.71, , , , ,66, ,SP,2015-08-02 21:00:00, , ,SCT016 SCT027CB OVC095, , ,93,M, ,18.9,21, ,28.99,+TSRA,94846,350, ,21, ,11,68,36, ,1.0,20.0, ,11, , ,67, , 
5,2015-08-03 21:00:00,20150803, , , ,16.0, ,29.9, , , , ,55, ,AA,2015-08-03 21:00:00, , ,CLR, , ,61,29.89, ,12.8,21, ,29.18, ,94846,260, ,21, ,6,69, , ,10.0,20.6, ,11, , ,61, , 
6,2015-08-04 21:00:00,20150804, , , ,16.3, ,30.03, , , , ,57, ,AA,2015-08-04 21:00:00, , ,SCT250, , ,68,30.02, ,13.9,21, ,29.31, ,94846,140, ,21, ,5,68, , ,10.0,20.0, ,11, , ,61, , 
7,2015-08-05 21:00:00,20150805, , , ,19.0, ,30.01, , , , ,64, ,AA,2015-08-05 21:00:00, , ,OVC300, , ,81,29.99, ,17.8,21, ,29.29, ,94846,50, ,21, ,8,70, , ,10.0,21.1, ,11, , ,66, , 
8,2015-08-06 21:00:00,20150806, , , ,18.5, ,29.93, , , , ,62, ,AA,2015-08-06 21:00:00, , ,SCT150 BKN220, , ,73,29.91, ,16.7,21, ,29.21, ,94846,90, ,21, ,6,71, , ,10.0,21.7, ,11, , ,65, , 
9,2015-08-07 21:00:00,20150807, , , ,18.7, ,29.87, , , , ,60, ,AA,2015-08-07 21:00:00, , ,BKN045 BKN055 OVC110, , ,60,29.85, ,15.6,21, ,29.15, ,94846,190, ,21, ,8,75, , ,10.0,23.9, ,11, , ,66, , 
10,2015-08-08 21:00:00,20150808, , , ,19.4, ,29.98, , , , ,66, ,SP,2015-08-08 21:00:00, , ,FEW008 BKN140, , ,90,M, ,18.9,21, ,29.26,BR,94846,50, ,21, ,3,69, , ,6.0,20.6, ,11, , ,67, , 
11,2015-08-08 21:00:00,20150808, , , ,18.9, ,29.97, , , , ,65, ,AA,2015-08-08 21:00:00, , ,SCT008 BKN140, , ,90,29.96, ,18.3,21, ,29.25, ,94846,20, ,21, ,5,68, , ,7.0,20.0, ,11, , ,66, , 
12,2015-08-09 21:00:00,20150809, , , ,21.1, ,29.92, , , , ,68, ,AA,2015-08-09 21:00:00, , ,OVC060, , ,82,29.91, ,20.0,21, ,29.2, ,94846,200, ,21, ,3,74, , ,9.0,23.3, ,11, , ,70, , 
13,2015-08-10 21:00:00,20150810, , , ,19.3, ,29.92, , , , ,65, ,AA,2015-08-10 21:00:00, , ,FEW050 SCT250, , ,84,29.91, ,18.3,21, ,29.2, ,94846,310, ,21, ,5,70, , ,10.0,21.1, ,11, , ,67, , 
14,2015-08-11 21:00:00,20150811, , , ,15.6, ,30.1, , , , ,53, ,AA,2015-08-11 21:00:00, , ,CLR, , ,55,30.09, ,11.7,21, ,29.38, ,94846,0, ,21, ,0,70, , ,10.0,21.1, ,11, , ,60, , 
15,2015-08-12 21:00:00,20150812, , , ,17.5, ,30.11, , , , ,60, ,AA,2015-08-12 21:00:00, , ,CLR, , ,73,30.10, ,15.6,21, ,29.39, ,94846,190, ,21, ,8,69, , ,10.0,20.6, ,11, , ,64, , 
16,2015-08-13 21:00:00,20150813, , , ,20.4, ,30.06, , , , ,65, ,AA,2015-08-13 21:00:00, , ,BKN065 BKN080, , ,69,30.05, ,18.3,21, ,29.34, ,94846,230, ,21, ,8,76,16, ,10.0,24.4, ,11, , ,69, , 
17,2015-08-14 21:00:00,20150814,0.11, , ,18.6, ,30.06, , , , ,63, ,AA,2015-08-14 21:00:00, , ,FEW090CB OVC120, , ,79,30.05, ,17.2,21, ,29.34,-TSRA,94846,180, ,21, ,13,70, , ,10.0,21.1, ,11, , ,66, , 
18,2015-08-15 21:00:00,20150815, , , ,22.0, ,30.09, , , , ,70, ,AA,2015-08-15 21:00:00, , ,CLR, , ,85,30.08, ,21.1,21, ,29.37, ,94846,210, ,21, ,6,75, , ,10.0,23.9, ,11, , ,72, , 
19,2015-08-16 21:00:00,20150816, , , ,21.5, ,30.06, , , , ,67, ,AA,2015-08-16 21:00:00, , ,CLR, , ,69,30.04, ,19.4,21, ,29.34, ,94846,230, ,21, ,5,78, , ,10.0,25.6, ,11, , ,71, , 
20,2015-08-17 21:00:00,20150817, , , ,19.8, ,29.98, , , , ,67, ,SP,2015-08-17 21:00:00, , ,FEW028 BKN065 OVC100, , ,93,M, ,19.4,21, ,29.26,-RA,94846,170, ,21, ,9,69, , ,10.0,20.6, ,11, , ,68, , 
21,2015-08-17 21:00:00,20150817,0.02, , ,20.1, ,29.96, , , , ,68, ,AA,2015-08-17 21:00:00, , ,FEW090 BKN110 OVC130, , ,97,29.95, ,20.0,21, ,29.24,-RA,94846,130, ,21, ,8,69, , ,10.0,20.6, ,11, , ,68, , 
22,2015-08-18 21:00:00,20150818, , , ,19.6, ,29.71, , , , ,66, ,SP,2015-08-18 21:00:00, , ,FEW007 BKN047 OVC080, , ,87,M, ,19.0,21, ,28.99,-RA,94846,170, ,21, ,14,70, , ,10.0,21.0, ,11, , ,67, , 
23,2015-08-18 21:00:00,20150818,  T, , ,19.8, ,29.71, , , , ,67, ,AA,2015-08-18 21:00:00, , ,FEW007 BKN047 OVC080, , ,93,29.70, ,19.4,21, ,28.99,-RA,94846,170, ,21, ,13,69, , ,10.0,20.6, ,11, , ,68, , 
24,2015-08-19 21:00:00,20150819,  T, , ,14.6, ,29.75, , , , ,55, ,AA,2015-08-19 21:00:00, , ,FEW040 FEW095 SCT110, , ,75,29.74, ,12.8,21, ,29.03, ,94846,240, ,21, ,14,63,18, ,10.0,17.2, ,11, , ,58, , 
25,2015-08-20 21:00:00,20150820, , , ,13.5, ,30.0, , , , ,51, ,AA,2015-08-20 21:00:00, , ,CLR, , ,65,29.99, ,10.6,21, ,29.28, ,94846,250, ,21, ,5,63, , ,10.0,17.2, ,11, , ,56, , 
26,2015-08-21 21:00:00,20150821, , , ,17.7, ,30.08, , , , ,60, ,AA,2015-08-21 21:00:00, , ,CLR, , ,71,30.07, ,15.6,21, ,29.36, ,94846,180, ,21, ,9,70, , ,10.0,21.1, ,11, , ,64, , 
27,2015-08-22 21:00:00,20150822, , , ,16.8, ,30.01, , , , ,58, ,AA,2015-08-22 21:00:00, , ,BKN048 BKN120 BKN250, , ,68,30.00, ,14.4,21, ,29.29, ,94846,170, ,21, ,5,69, , ,10.0,20.6, ,11, , ,62, , 
28,2015-08-23 21:00:00,20150823, , , ,13.7, ,29.93, , , , ,51, ,AA,2015-08-23 21:00:00, , ,FEW055, , ,63,29.92, ,10.6,21, ,29.21, ,94846,260, ,21, ,8,64, , ,10.0,17.8, ,11, , ,57, , 
29,2015-08-24 21:00:00,20150824, , , ,11.7, ,29.98, , , , ,45, ,AA,2015-08-24 21:00:00, , ,OVC050, , ,54,29.97, ,7.2,21, ,29.26, ,94846,280, ,21, ,7,62, , ,10.0,16.7, ,11, , ,53, , 
30,2015-08-25 21:00:00,20150825, , , ,14.1, ,30.08, , , , ,53, ,AA,2015-08-25 21:00:00, , ,FEW038 OVC050, , ,70,30.07, ,11.7,21, ,29.36, ,94846,20, ,21, ,5,63, , ,10.0,17.2, ,11, , ,57, , 
31,2015-08-26 21:00:00,20150826, , , ,13.8, ,30.18, , , , ,52, ,AA,2015-08-26 21:00:00, , ,BKN034, , ,68,30.17, ,11.1,21, ,29.45, ,94846,90, ,21, ,3,63, , ,10.0,17.2, ,11, , ,57, , 
32,2015-08-27 21:00:00,20150827, , , ,13.9, ,30.14, , , , ,55, ,AA,2015-08-27 21:00:00, , ,SCT250, , ,84,30.13, ,12.8,21, ,29.41, ,94846,0, ,21, ,0,60, , ,9.0,15.6, ,11, , ,57, , 
33,2015-08-28 21:00:00,20150828, , , ,18.6, ,30.07, , , , ,63, ,AA,2015-08-28 21:00:00, , ,OVC110, , ,79,30.06, ,17.2,21, ,29.35, ,94846,80, ,21, ,6,70, , ,10.0,21.1, ,11, , ,66, , 
34,2015-08-29 21:00:00,20150829, , , ,18.7, ,30.04, , , , ,65, ,SP,2015-08-29 21:00:00, , ,BKN006 OVC014, , ,93,M, ,18.3,21, ,29.32,BR,94846,0, ,21, ,0,67, , ,3.0,19.4, ,11, , ,66, , 
35,2015-08-29 21:00:00,20150829, , , ,18.7, ,30.03, , , , ,65, ,AA,2015-08-29 21:00:00, , ,BKN006 OVC014, , ,93,30.03, ,18.3,21, ,29.31,BR,94846,10, ,21, ,6,67, , ,3.0,19.4, ,11, , ,66, , 
36,2015-08-30 21:00:00,20150830, , , ,17.6, ,30.04, , , , ,63, ,AA,2015-08-30 21:00:00, , ,CLR, , ,93,30.03, ,17.2,21, ,29.32,BR,94846,140, ,21, ,3,65, , ,5.0,18.3, ,11, , ,64, , 
37,2015-08-31 21:00:00,20150831, , , ,20.7, ,30.03, , , , ,68, ,AA,2015-08-31 21:00:00, , ,CLR, , ,87,30.02, ,20.0,21, ,29.31, ,94846,0, ,21, ,0,72, , ,9.0,22.2, ,11, , ,69, , 
0,2015-08-01 22:00:00,20150801, , , ,20.3, ,29.89, , , , ,65, ,AA,2015-08-01 22:00:00, , ,CLR, , ,71,29.87, ,18.3,22, ,29.17, ,94846,250, ,22, ,9,75, , ,10.0,23.9, ,11, , ,69, , 
1,2015-08-02 22:00:00,20150802, , , ,19.2, ,29.75, , , , ,66, ,SP,2015-08-02 22:00:00, , ,FEW016 SCT027CB OVC095, , ,93,M, ,18.9,22, ,29.03,TSRA,94846,330, ,22, ,5,68,18, ,2.0,20.0, ,11, , ,67, , 
2,2015-08-02 22:00:00,20150802, , , ,19.6, ,29.71, , , , ,67, ,SP,2015-08-02 22:00:00, , ,FEW016 SCT027CB OVC060, , ,97,M, ,19.4,22, ,28.99,TSRA,94846,010, ,22, ,6,68, , ,3.0,20.0, ,11, , ,67, , 
3,2015-08-02 22:00:00,20150802, , , ,19.6, ,29.72, , , , ,67, ,SP,2015-08-02 22:00:00, , ,FEW012 SCT024CB OVC090, , ,97,M, ,19.4,22, ,29.0,-TSRA,94846,VR , ,22, ,3,68, , ,6.0,20.0, ,11, , ,67, , 
4,2015-08-02 22:00:00,20150802,0.10, , ,19.4, ,29.73, , , , ,66, ,AA,2015-08-02 22:00:00, , ,FEW030CB BKN055 OVC080, , ,90,29.71, ,18.9,22, ,29.01,TS,94846,190, ,22, ,7,69, , ,10.0,20.6, ,11, , ,67, , 
5,2015-08-03 22:00:00,20150803, , , ,16.0, ,29.91, , , , ,56, ,AA,2015-08-03 22:00:00, , ,FEW070, , ,66,29.90, ,13.3,22, ,29.19, ,94846,260, ,22, ,6,68, , ,10.0,20.0, ,11, , ,61, , 
6,2015-08-04 22:00:00,20150804, , , ,16.4, ,30.04, , , , ,58, ,AA,2015-08-04 22:00:00, , ,SCT250, , ,73,30.02, ,14.4,22, ,29.32, ,94846,000, ,22, ,0,67, , ,10.0,19.4, ,11, , ,62, , 
7,2015-08-05 22:00:00,20150805, , , ,18.8, ,29.99, , , , ,64, ,AA,2015-08-05 22:00:00, , ,OVC300, , ,84,29.98, ,17.8,22, ,29.27, ,94846,050, ,22, ,8,69, , ,10.0,20.6, ,11, , ,66, , 
8,2015-08-06 22:00:00,20150806, , , ,18.5, ,29.94, , , , ,62, ,AA,2015-08-06 22:00:00, , ,BKN150 BKN250, , ,73,29.92, ,16.7,22, ,29.22, ,94846,080, ,22, ,3,71, , ,10.0,21.7, ,11, , ,65, , 
9,2015-08-07 22:00:00,20150807, , , ,18.5, ,29.87, , , , ,60, ,AA,2015-08-07 22:00:00, , ,SCT040 SCT050 BKN060, , ,62,29.85, ,15.6,22, ,29.15, ,94846,190, ,22, ,9,74, , ,10.0,23.3, ,11, , ,65, , 
10,2015-08-08 22:00:00,20150808, , , ,19.6, ,29.96, , , , ,66, ,SP,2015-08-08 22:00:00, , ,SCT008 BKN020 BKN140, , ,87,M, ,19.0,22, ,29.24, ,94846,050, ,22, ,5,70, , ,7.0,21.0, ,11, , ,67, , 
11,2015-08-08 22:00:00,20150808, , , ,19.4, ,29.96, , , , ,66, ,AA,2015-08-08 22:00:00, , ,SCT008 BKN020 BKN140, , ,90,29.95, ,18.9,22, ,29.24, ,94846,040, ,22, ,6,69, , ,7.0,20.6, ,11, , ,67, , 
